trial_type,workspace,trial_name,agent_name,model,milestone_id,milestone_order,grading_status
e2e,scikit-learn,_codex_gpt-5.2_run_002,codex,gpt-5.2,M04,11,graded
e2e,scikit-learn,_codex_gpt-5.2_run_002,codex,gpt-5.2,M17,12,graded
e2e,scikit-learn,_codex_gpt-5.3-codex_run_002,codex,gpt-5.3-codex,M06,1,graded
e2e,scikit-learn,_codex_gpt-5.3-codex_run_002,codex,gpt-5.3-codex,M11,2,graded
e2e,scikit-learn,_codex_gpt-5.3-codex_run_002,codex,gpt-5.3-codex,M12.1,3,graded
e2e,scikit-learn,_codex_gpt-5.3-codex_run_002,codex,gpt-5.3-codex,M12.2,4,graded
e2e,scikit-learn,_codex_gpt-5.3-codex_run_002,codex,gpt-5.3-codex,M12.3,5,graded
e2e,scikit-learn,_codex_gpt-5.3-codex_run_002,codex,gpt-5.3-codex,M01,6,graded
e2e,scikit-learn,_codex_gpt-5.3-codex_run_002,codex,gpt-5.3-codex,M03,7,graded
e2e,scikit-learn,_codex_gpt-5.3-codex_run_002,codex,gpt-5.3-codex,M12.4,8,graded
e2e,scikit-learn,_codex_gpt-5.3-codex_run_002,codex,gpt-5.3-codex,M13,9,graded
e2e,scikit-learn,_codex_gpt-5.3-codex_run_002,codex,gpt-5.3-codex,M12.5,10,graded
e2e,scikit-learn,_codex_gpt-5.3-codex_run_002,codex,gpt-5.3-codex,M04,11,graded
e2e,scikit-learn,_codex_gpt-5.3-codex_run_002,codex,gpt-5.3-codex,M17,12,graded
e2e,scikit-learn,_codex_gpt-5.4_run_002,codex,gpt-5.4,M06,1,graded
e2e,scikit-learn,_codex_gpt-5.4_run_002,codex,gpt-5.4,M11,2,graded
e2e,scikit-learn,_codex_gpt-5.4_run_002,codex,gpt-5.4,M12.1,3,graded
e2e,scikit-learn,_codex_gpt-5.4_run_002,codex,gpt-5.4,M12.2,4,graded
e2e,scikit-learn,_codex_gpt-5.4_run_002,codex,gpt-5.4,M01,5,graded
e2e,scikit-learn,_codex_gpt-5.4_run_002,codex,gpt-5.4,M03,6,graded
e2e,scikit-learn,_codex_gpt-5.4_run_002,codex,gpt-5.4,M12.3,7,graded
e2e,scikit-learn,_codex_gpt-5.4_run_002,codex,gpt-5.4,M12.4,8,graded
e2e,scikit-learn,_codex_gpt-5.4_run_002,codex,gpt-5.4,M13,9,graded
e2e,scikit-learn,_codex_gpt-5.4_run_002,codex,gpt-5.4,M12.5,10,graded
e2e,scikit-learn,_codex_gpt-5.4_run_002,codex,gpt-5.4,M04,11,graded
e2e,scikit-learn,_codex_gpt-5.4_run_002,codex,gpt-5.4,M17,12,graded
e2e,scikit-learn,_codex_gpt-5.5_run_002,codex,gpt-5.5,M06,1,graded
e2e,scikit-learn,_codex_gpt-5.5_run_002,codex,gpt-5.5,M11,2,graded
e2e,scikit-learn,_codex_gpt-5.5_run_002,codex,gpt-5.5,M12.1,3,graded
e2e,scikit-learn,_codex_gpt-5.5_run_002,codex,gpt-5.5,M12.2,4,graded
e2e,scikit-learn,_codex_gpt-5.5_run_002,codex,gpt-5.5,M01,5,graded
e2e,scikit-learn,_codex_gpt-5.5_run_002,codex,gpt-5.5,M03,6,graded
e2e,scikit-learn,_codex_gpt-5.5_run_002,codex,gpt-5.5,M12.3,7,graded
e2e,scikit-learn,_codex_gpt-5.5_run_002,codex,gpt-5.5,M12.4,8,graded
e2e,scikit-learn,_codex_gpt-5.5_run_002,codex,gpt-5.5,M13,9,graded
e2e,scikit-learn,_codex_gpt-5.5_run_002,codex,gpt-5.5,M12.5,10,graded
e2e,scikit-learn,_codex_gpt-5.5_run_002,codex,gpt-5.5,M04,11,graded
e2e,scikit-learn,_codex_gpt-5.5_run_002,codex,gpt-5.5,M17,12,graded
e2e,scikit-learn,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M06,1,graded
e2e,scikit-learn,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M11,2,graded
e2e,scikit-learn,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M12.1,3,graded
e2e,scikit-learn,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M12.2,4,graded
e2e,scikit-learn,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M01,5,graded
e2e,scikit-learn,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M03,6,graded
e2e,scikit-learn,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M12.3,7,graded
e2e,scikit-learn,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M13,8,graded
e2e,scikit-learn,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M12.4,9,graded
e2e,scikit-learn,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M12.5,10,graded
e2e,scikit-learn,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M04,11,graded
e2e,scikit-learn,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M17,12,graded
e2e,scikit-learn,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M06,1,graded
e2e,scikit-learn,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M11,2,graded
e2e,scikit-learn,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M12.1,3,graded
e2e,scikit-learn,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M12.2,4,graded
e2e,scikit-learn,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M12.3,5,graded
e2e,scikit-learn,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M13,6,graded
e2e,scikit-learn,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M12.4,7,graded
e2e,scikit-learn,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M01,8,graded
e2e,scikit-learn,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M03,9,graded
e2e,scikit-learn,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M12.5,10,graded
e2e,scikit-learn,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M06,1,graded
e2e,scikit-learn,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M11,2,graded
e2e,scikit-learn,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M12.1,3,graded
e2e,scikit-learn,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M12.2,4,graded
e2e,scikit-learn,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M06,1,graded
e2e,scikit-learn,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M11,2,graded
e2e,scikit-learn,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M12.1,3,graded
e2e,scikit-learn,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M12.2,4,graded
e2e,scikit-learn,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M12.3,5,graded
e2e,scikit-learn,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M12.4,6,graded
e2e,scikit-learn,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M06,1,graded
e2e,scikit-learn,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M11,2,graded
e2e,scikit-learn,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M12.1,3,graded
e2e,scikit-learn,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M12.2,4,graded
e2e,scikit-learn,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M12.3,5,graded
e2e,scikit-learn,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M01,6,graded
e2e,scikit-learn,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M12.4,7,graded
e2e,scikit-learn,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M03,8,graded
e2e,scikit-learn,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M13,9,graded
e2e,scikit-learn,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M12.5,10,graded
e2e,scikit-learn,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M04,11,graded
e2e,scikit-learn,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M17,12,graded
e2e,scikit-learn,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M06,1,graded
e2e,scikit-learn,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M11,2,graded
e2e,scikit-learn,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M12.1,3,graded
e2e,scikit-learn,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M12.2,4,graded
e2e,scikit-learn,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M12.3,5,graded
e2e,scikit-learn,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M01,6,graded
e2e,scikit-learn,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M03,7,graded
e2e,scikit-learn,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M12.4,8,graded
e2e,scikit-learn,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M12.5,9,graded
e2e,scikit-learn,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M13,10,graded
e2e,scikit-learn,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M17,11,graded
e2e,scikit-learn,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M04,12,graded
e2e,scikit-learn,_openhands_glm-5_run_002,openhands,glm-5,M06,1,graded
e2e,scikit-learn,_openhands_glm-5_run_002,openhands,glm-5,M11,2,graded
e2e,scikit-learn,_openhands_glm-5_run_002,openhands,glm-5,M12.1,3,graded
e2e,scikit-learn,_openhands_glm-5_run_002,openhands,glm-5,M12.2,4,graded
e2e,scikit-learn,_openhands_glm-5_run_002,openhands,glm-5,M12.3,5,graded
e2e,scikit-learn,_openhands_glm-5_run_002,openhands,glm-5,M01,6,graded
e2e,scikit-learn,_openhands_glm-5_run_002,openhands,glm-5,M03,7,graded
e2e,scikit-learn,_openhands_glm-5_run_002,openhands,glm-5,M13,8,graded
e2e,scikit-learn,_openhands_glm-5_run_002,openhands,glm-5,M12.4,9,graded
e2e,scikit-learn,_openhands_glm-5_run_002,openhands,glm-5,M12.5,10,graded
e2e,scikit-learn,_openhands_glm-5_run_002,openhands,glm-5,M04,11,graded
e2e,scikit-learn,_openhands_glm-5_run_002,openhands,glm-5,M17,12,graded
e2e,scikit-learn,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M06,1,graded
e2e,scikit-learn,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M11,2,graded
e2e,scikit-learn,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M12.1,3,graded
e2e,scikit-learn,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M12.2,4,graded
e2e,scikit-learn,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M01,5,graded
e2e,scikit-learn,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M03,6,graded
e2e,scikit-learn,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M12.3,7,graded
e2e,scikit-learn,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M12.4,8,graded
e2e,scikit-learn,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M12.5,9,graded
e2e,scikit-learn,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M13,10,graded
e2e,scikit-learn,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M17,11,graded
e2e,scikit-learn,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M04,12,graded
e2e,scikit-learn,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M06,1,graded
e2e,scikit-learn,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M11,2,graded
e2e,scikit-learn,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M12.1,3,graded
e2e,scikit-learn,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M12.2,4,graded
e2e,scikit-learn,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M01,5,graded
e2e,scikit-learn,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M03,6,graded
e2e,scikit-learn,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M12.3,7,graded
e2e,scikit-learn,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M13,8,graded
e2e,scikit-learn,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M12.4,9,graded
e2e,scikit-learn,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M12.5,10,graded
e2e,scikit-learn,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M04,11,graded
e2e,scikit-learn,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M17,12,graded
e2e,scikit-learn,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M06,1,graded
e2e,scikit-learn,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M11,2,graded
e2e,scikit-learn,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M12.1,3,graded
e2e,scikit-learn,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M12.2,4,graded
e2e,scikit-learn,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M01,5,graded
e2e,scikit-learn,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M03,6,graded
e2e,scikit-learn,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M12.3,7,graded
e2e,scikit-learn,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M13,8,graded
e2e,scikit-learn,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M12.4,9,graded
e2e,scikit-learn,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M12.5,10,graded
e2e,scikit-learn,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M04,11,graded
e2e,scikit-learn,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M17,12,graded
e2e,scikit-learn,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M06,1,graded
e2e,scikit-learn,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M11,2,graded
e2e,scikit-learn,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M12.1,3,graded
e2e,scikit-learn,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M12.2,4,graded
e2e,scikit-learn,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M01,5,graded
e2e,scikit-learn,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M03,6,graded
e2e,scikit-learn,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M12.3,7,graded
e2e,scikit-learn,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M12.4,8,graded
e2e,scikit-learn,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M12.5,9,graded
e2e,scikit-learn,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M13,10,graded
e2e,scikit-learn,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M04,11,graded
e2e,scikit-learn,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M17,12,graded
e2e,scikit-learn,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M12.1,1,graded
e2e,scikit-learn,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M06,2,graded
e2e,scikit-learn,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M11,3,graded
e2e,scikit-learn,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M12.2,4,graded
e2e,scikit-learn,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M12.3,5,graded
e2e,scikit-learn,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M01,6,graded
e2e,scikit-learn,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M03,7,graded
e2e,scikit-learn,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M12.4,8,graded
e2e,scikit-learn,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M13,9,graded
e2e,scikit-learn,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M12.5,10,graded
e2e,scikit-learn,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M04,11,graded
e2e,scikit-learn,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M17,12,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M005,1,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M007.1,2,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M008,3,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M009,4,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M013,5,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M023,6,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M025,7,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M026,8,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M024,9,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M017,10,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M004,11,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M021,12,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M003,13,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M018,14,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M001,15,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M019,16,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M027,17,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M007.2,18,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M010,19,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M020,20,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M014,21,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M022,22,graded
e2e,go-zero,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,M028,23,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M005,1,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M007.1,2,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M008,3,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M009,4,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M013,5,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M023,6,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M024,7,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M025,8,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M026,9,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M017,10,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M004,11,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M021,12,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M003,13,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M018,14,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M001,15,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M019,16,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M027,17,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M007.2,18,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M010,19,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M020,20,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M014,21,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M022,22,graded
e2e,go-zero,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,M028,23,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M005,1,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M007.1,2,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M008,3,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M009,4,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M013,5,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M023,6,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M024,7,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M025,8,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M026,9,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M017,10,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M004,11,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M021,12,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M003,13,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M001,14,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M018,15,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M027,16,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M019,17,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M020,18,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M010,19,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M007.2,20,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M014,21,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M022,22,graded
e2e,go-zero,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,M028,23,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M005,1,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M007.1,2,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M008,3,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M009,4,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M013,5,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M023,6,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M024,7,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M025,8,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M026,9,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M017,10,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M021,11,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M004,12,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M003,13,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M018,14,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M001,15,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M019,16,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M027,17,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M010,18,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M007.2,19,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M020,20,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M014,21,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M022,22,graded
e2e,go-zero,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,M028,23,graded
e2e,go-zero,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,M005,1,graded
e2e,go-zero,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,M007.1,2,graded
e2e,go-zero,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,M008,3,graded
e2e,go-zero,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,M009,4,graded
e2e,go-zero,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,M013,5,graded
e2e,go-zero,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,M023,6,graded
e2e,go-zero,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,M024,7,graded
e2e,go-zero,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,M017,8,graded
e2e,go-zero,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,M025,9,graded
e2e,go-zero,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,M004,10,graded
e2e,go-zero,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,M026,11,graded
